Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Cause,Hour,Minute,Second
15:25:43,63.0,23.9,118,217,445,OFF,electrical/clothing,15,25,43
15:25:44,62.9,24.0,118,215,445,OFF,electrical/clothing,15,25,44
15:25:45,62.9,24.0,118,218,446,OFF,electrical/clothing,15,25,45
15:25:46,62.8,23.9,118,222,454,OFF,electrical/clothing,15,25,46
15:25:47,62.8,23.9,118,217,445,OFF,electrical/clothing,15,25,47
15:25:48,62.7,23.9,118,215,443,OFF,electrical/clothing,15,25,48
15:25:49,62.7,23.9,117,215,445,OFF,electrical/clothing,15,25,49
15:25:50,62.6,23.9,118,218,444,OFF,electrical/clothing,15,25,50
15:25:51,62.6,23.9,118,220,443,OFF,electrical/clothing,15,25,51
15:25:52,62.6,23.9,118,222,448,OFF,electrical/clothing,15,25,52
15:25:53,62.6,23.9,118,216,439,OFF,electrical/clothing,15,25,53
15:25:54,62.6,23.9,118,218,439,OFF,electrical/clothing,15,25,54
15:25:55,62.6,23.9,118,221,453,OFF,electrical/clothing,15,25,55
15:25:56,62.6,23.9,118,218,442,OFF,electrical/clothing,15,25,56
15:25:57,62.6,23.9,117,220,448,OFF,electrical/clothing,15,25,57
15:25:58,62.7,23.9,118,216,455,OFF,electrical/clothing,15,25,58
15:25:59,62.7,23.9,118,220,467,OFF,electrical/clothing,15,25,59
15:26:00,62.8,24.0,118,218,456,OFF,electrical/clothing,15,26,0
15:26:01,62.9,24.0,118,217,460,OFF,electrical/clothing,15,26,1
15:26:02,62.9,24.0,118,223,455,OFF,electrical/clothing,15,26,2
15:26:03,63.0,23.9,118,222,460,OFF,electrical/clothing,15,26,3
15:26:04,63.0,23.9,118,215,452,OFF,electrical/clothing,15,26,4
15:26:05,63.1,24.0,118,218,455,OFF,electrical/clothing,15,26,5
15:26:06,63.1,24.0,118,219,451,OFF,electrical/clothing,15,26,6
15:26:07,63.1,23.9,118,219,459,OFF,electrical/clothing,15,26,7
15:26:08,63.1,23.9,119,222,450,OFF,electrical/clothing,15,26,8
15:26:09,63.1,23.9,119,221,455,OFF,electrical/clothing,15,26,9
15:26:10,63.1,23.9,118,215,445,OFF,electrical/clothing,15,26,10
15:26:11,63.2,24.0,118,220,445,OFF,electrical/clothing,15,26,11
15:26:12,63.2,24.0,119,212,446,OFF,electrical/clothing,15,26,12
15:26:13,63.2,24.0,118,216,440,OFF,electrical/clothing,15,26,13
15:26:14,63.2,24.0,118,218,450,OFF,electrical/clothing,15,26,14
15:26:15,63.1,23.9,119,217,447,OFF,electrical/clothing,15,26,15
15:26:16,63.1,23.9,119,219,449,OFF,electrical/clothing,15,26,16
15:26:17,63.0,23.9,118,215,453,OFF,electrical/clothing,15,26,17
15:26:18,63.0,23.9,119,220,462,OFF,electrical/clothing,15,26,18
15:26:19,63.0,23.9,118,222,456,OFF,electrical/clothing,15,26,19
15:26:20,63.0,23.9,119,220,457,OFF,electrical/clothing,15,26,20
15:26:21,63.1,24.0,119,218,454,OFF,electrical/clothing,15,26,21
15:26:22,63.1,24.0,119,222,443,OFF,electrical/clothing,15,26,22
15:26:23,63.1,23.9,118,221,452,OFF,electrical/clothing,15,26,23
15:26:24,63.1,23.9,119,219,451,OFF,electrical/clothing,15,26,24
15:26:25,63.2,24.0,118,217,446,OFF,electrical/clothing,15,26,25
15:26:26,63.2,24.0,119,217,445,OFF,electrical/clothing,15,26,26
15:26:27,63.1,24.0,119,214,444,OFF,electrical/clothing,15,26,27
15:26:28,63.1,24.0,119,217,438,OFF,electrical/clothing,15,26,28
15:26:29,63.1,24.0,118,218,438,OFF,electrical/clothing,15,26,29
15:26:30,63.1,24.0,119,216,444,OFF,electrical/clothing,15,26,30
15:26:31,63.0,23.9,119,222,440,OFF,electrical/clothing,15,26,31
15:26:32,63.0,23.9,118,221,443,OFF,electrical/clothing,15,26,32
15:26:33,63.1,24.0,118,216,444,OFF,electrical/clothing,15,26,33
15:26:34,63.1,24.0,118,215,438,OFF,electrical/clothing,15,26,34
15:26:35,63.0,23.9,119,216,442,OFF,electrical/clothing,15,26,35
15:26:36,63.0,23.9,119,213,442,OFF,electrical/clothing,15,26,36
15:26:37,63.0,23.9,118,216,451,OFF,electrical/clothing,15,26,37
15:26:38,63.0,23.9,118,217,444,OFF,electrical/clothing,15,26,38
15:26:39,63.0,24.0,118,216,446,OFF,electrical/clothing,15,26,39
15:26:40,63.0,24.0,118,214,444,OFF,electrical/clothing,15,26,40
15:26:41,63.0,23.9,118,220,440,OFF,electrical/clothing,15,26,41
15:26:42,63.0,23.9,118,218,447,OFF,electrical/clothing,15,26,42
15:26:43,63.0,24.0,118,215,447,OFF,electrical/clothing,15,26,43
15:26:44,63.0,24.0,118,215,441,OFF,electrical/clothing,15,26,44
15:26:45,63.0,24.0,118,215,443,OFF,electrical/clothing,15,26,45
15:26:46,63.0,24.0,118,216,450,OFF,electrical/clothing,15,26,46
15:26:47,63.0,24.0,118,214,444,OFF,electrical/clothing,15,26,47
15:26:48,63.0,24.0,118,217,444,OFF,electrical/clothing,15,26,48
15:26:49,63.0,24.0,118,216,444,OFF,electrical/clothing,15,26,49
15:26:50,63.0,24.0,118,217,436,OFF,electrical/clothing,15,26,50
15:26:51,63.0,24.0,117,216,440,OFF,electrical/clothing,15,26,51
15:26:52,63.0,24.0,118,210,437,OFF,electrical/clothing,15,26,52
15:26:53,63.0,24.0,117,214,433,OFF,electrical/clothing,15,26,53
15:26:54,63.0,24.0,118,216,435,OFF,electrical/clothing,15,26,54
15:26:55,63.0,24.0,118,216,426,OFF,electrical/clothing,15,26,55
15:26:56,63.0,24.0,118,219,435,OFF,electrical/clothing,15,26,56
15:26:57,63.0,24.0,118,213,426,OFF,electrical/clothing,15,26,57
15:26:58,63.0,24.0,118,214,437,OFF,electrical/clothing,15,26,58
15:26:59,63.0,24.0,118,213,435,OFF,electrical/clothing,15,26,59
15:27:00,63.0,24.0,117,215,435,OFF,electrical/clothing,15,27,0
15:27:01,62.9,24.0,118,220,440,OFF,electrical/clothing,15,27,1
15:27:02,62.9,24.0,118,213,434,OFF,electrical/clothing,15,27,2
15:27:03,62.9,24.0,118,217,432,OFF,electrical/clothing,15,27,3
15:27:04,62.9,24.0,118,216,433,OFF,electrical/clothing,15,27,4
15:27:05,63.0,24.0,118,220,437,OFF,electrical/clothing,15,27,5
15:27:06,63.0,24.0,118,216,433,OFF,electrical/clothing,15,27,6
15:27:07,63.0,24.0,118,216,428,OFF,electrical/clothing,15,27,7
15:27:08,63.0,24.0,117,211,426,OFF,electrical/clothing,15,27,8
15:27:09,63.0,24.0,118,213,430,OFF,electrical/clothing,15,27,9
15:27:10,63.0,24.0,117,218,430,OFF,electrical/clothing,15,27,10
15:27:11,63.0,24.0,117,214,429,OFF,electrical/clothing,15,27,11
15:27:12,63.0,24.0,117,216,429,OFF,electrical/clothing,15,27,12
15:27:13,62.9,24.0,117,216,422,OFF,electrical/clothing,15,27,13
15:27:14,62.9,24.0,118,219,422,OFF,electrical/clothing,15,27,14
15:27:15,62.8,24.0,118,217,420,OFF,electrical/clothing,15,27,15
15:27:16,62.8,24.0,117,214,422,OFF,electrical/clothing,15,27,16
15:27:17,62.7,24.0,117,215,421,OFF,electrical/clothing,15,27,17
15:27:18,62.7,24.0,117,214,413,OFF,electrical/clothing,15,27,18
15:27:19,62.6,24.0,117,210,413,OFF,electrical/clothing,15,27,19
15:27:20,62.6,24.0,117,212,412,OFF,electrical/clothing,15,27,20
15:27:21,62.6,24.0,117,212,412,OFF,electrical/clothing,15,27,21
15:27:22,62.6,24.0,117,207,416,OFF,electrical/clothing,15,27,22
15:27:23,62.6,24.0,117,212,421,OFF,electrical/clothing,15,27,23
15:27:24,62.6,24.0,117,214,411,OFF,electrical/clothing,15,27,24
15:27:25,62.5,24.0,117,210,407,OFF,electrical/clothing,15,27,25
15:27:26,62.5,24.0,117,212,407,OFF,electrical/clothing,15,27,26
15:27:27,62.5,24.0,116,211,413,OFF,electrical/clothing,15,27,27
15:27:28,62.5,24.0,117,210,418,OFF,electrical/clothing,15,27,28
15:27:29,62.4,24.0,117,207,405,OFF,electrical/clothing,15,27,29
15:27:30,62.4,24.0,117,209,411,OFF,electrical/clothing,15,27,30
15:27:31,62.4,24.0,117,212,415,OFF,electrical/clothing,15,27,31
15:27:32,62.4,24.0,117,209,413,OFF,electrical/clothing,15,27,32
15:27:33,62.5,24.0,117,208,412,OFF,electrical/clothing,15,27,33
15:27:34,62.5,24.0,117,209,416,OFF,electrical/clothing,15,27,34
15:27:35,62.5,24.0,117,211,414,OFF,electrical/clothing,15,27,35
15:27:36,62.5,24.0,117,209,417,OFF,electrical/clothing,15,27,36
15:27:37,62.5,24.0,117,216,422,OFF,electrical/clothing,15,27,37
15:27:38,62.5,24.0,117,214,405,OFF,electrical/clothing,15,27,38
15:27:39,62.5,24.0,117,212,411,OFF,electrical/clothing,15,27,39
15:27:40,62.5,24.0,117,216,404,OFF,electrical/clothing,15,27,40
15:27:41,62.4,24.0,117,214,413,OFF,electrical/clothing,15,27,41
15:27:42,62.4,24.0,117,211,407,OFF,electrical/clothing,15,27,42
15:27:43,62.4,24.0,117,207,414,OFF,electrical/clothing,15,27,43
15:27:44,62.4,24.0,117,208,405,OFF,electrical/clothing,15,27,44
15:27:45,62.4,24.0,117,213,410,OFF,electrical/clothing,15,27,45
15:27:46,62.4,24.0,117,216,412,OFF,electrical/clothing,15,27,46
15:27:47,62.4,24.0,117,212,410,OFF,electrical/clothing,15,27,47
15:27:48,62.4,24.0,117,211,401,OFF,electrical/clothing,15,27,48
15:27:49,62.4,24.0,117,209,406,OFF,electrical/clothing,15,27,49
15:27:50,62.4,24.0,117,213,405,OFF,electrical/clothing,15,27,50
15:27:51,62.4,24.0,117,210,400,OFF,electrical/clothing,15,27,51
15:27:52,62.4,24.0,117,212,412,OFF,electrical/clothing,15,27,52
15:27:53,62.4,24.0,116,210,408,OFF,electrical/clothing,15,27,53
15:27:54,62.5,24.0,117,212,412,OFF,electrical/clothing,15,27,54
15:27:55,62.5,24.0,117,209,413,OFF,electrical/clothing,15,27,55
15:27:56,62.5,24.0,117,213,407,OFF,electrical/clothing,15,27,56
15:27:57,62.5,24.0,117,211,409,OFF,electrical/clothing,15,27,57
15:27:58,62.5,24.0,116,210,410,OFF,electrical/clothing,15,27,58
15:27:59,62.5,24.0,117,210,409,OFF,electrical/clothing,15,27,59
15:28:00,62.6,24.0,117,212,409,OFF,electrical/clothing,15,28,0
15:28:01,62.6,24.0,117,208,415,OFF,electrical/clothing,15,28,1
15:28:02,62.6,24.0,117,212,407,OFF,electrical/clothing,15,28,2
15:28:03,62.6,24.0,117,210,412,OFF,electrical/clothing,15,28,3
15:28:04,62.6,24.0,117,206,409,OFF,electrical/clothing,15,28,4
15:28:05,62.6,24.0,117,216,413,OFF,electrical/clothing,15,28,5
15:28:06,62.5,24.0,117,213,407,OFF,electrical/clothing,15,28,6
15:28:07,62.5,24.0,117,209,406,OFF,electrical/clothing,15,28,7
15:28:08,62.4,24.0,117,210,404,OFF,electrical/clothing,15,28,8
15:28:09,62.4,24.0,117,211,412,OFF,electrical/clothing,15,28,9
15:28:10,62.4,24.0,117,215,400,OFF,electrical/clothing,15,28,10
15:28:11,62.4,24.0,117,217,408,OFF,electrical/clothing,15,28,11
15:28:12,62.4,24.0,117,209,403,OFF,electrical/clothing,15,28,12
15:28:13,62.4,24.0,116,207,409,OFF,electrical/clothing,15,28,13
15:28:14,62.4,24.0,117,212,408,OFF,electrical/clothing,15,28,14
15:28:15,62.4,24.0,117,209,401,OFF,electrical/clothing,15,28,15
15:28:16,62.4,24.0,117,212,400,OFF,electrical/clothing,15,28,16
15:28:17,62.4,24.0,116,206,401,OFF,electrical/clothing,15,28,17
15:28:18,62.3,24.0,116,208,409,OFF,electrical/clothing,15,28,18
15:28:19,62.3,24.0,117,211,402,OFF,electrical/clothing,15,28,19
15:28:20,62.3,24.0,116,206,400,OFF,electrical/clothing,15,28,20
15:28:21,62.3,24.0,116,210,407,OFF,electrical/clothing,15,28,21
15:28:22,62.3,24.0,116,209,406,OFF,electrical/clothing,15,28,22
15:28:23,62.3,24.0,116,205,404,OFF,electrical/clothing,15,28,23
15:28:24,62.3,24.0,116,206,402,OFF,electrical/clothing,15,28,24
15:28:25,62.3,24.0,116,209,400,OFF,electrical/clothing,15,28,25
15:28:26,62.3,24.0,116,213,403,OFF,electrical/clothing,15,28,26
15:28:27,62.3,24.0,117,209,403,OFF,electrical/clothing,15,28,27
15:28:28,62.3,24.0,117,208,400,OFF,electrical/clothing,15,28,28
15:28:29,62.3,24.0,117,210,400,OFF,electrical/clothing,15,28,29
15:28:30,62.3,24.0,116,207,400,OFF,electrical/clothing,15,28,30
15:28:31,62.3,24.0,116,205,400,OFF,electrical/clothing,15,28,31
15:28:32,62.3,24.0,117,205,400,OFF,electrical/clothing,15,28,32
15:28:33,62.3,24.0,117,205,400,OFF,electrical/clothing,15,28,33
15:28:34,62.3,24.0,116,204,400,OFF,electrical/clothing,15,28,34
15:28:35,62.2,23.9,116,204,403,OFF,electrical/clothing,15,28,35
15:28:36,62.2,23.9,116,211,400,OFF,electrical/clothing,15,28,36
15:28:37,62.2,23.9,117,209,400,OFF,electrical/clothing,15,28,37
15:28:38,62.2,23.9,117,207,400,OFF,electrical/clothing,15,28,38
15:28:39,62.3,23.9,117,197,400,OFF,electrical/clothing,15,28,39
15:28:40,62.3,23.9,117,203,400,OFF,electrical/clothing,15,28,40
15:28:41,62.3,24.0,117,207,400,OFF,electrical/clothing,15,28,41
15:28:42,62.3,24.0,117,200,400,OFF,electrical/clothing,15,28,42
15:28:43,62.3,23.9,117,199,400,OFF,electrical/clothing,15,28,43
15:28:44,62.3,23.9,117,202,400,OFF,electrical/clothing,15,28,44
15:28:45,62.3,24.0,117,199,400,OFF,electrical/clothing,15,28,45
15:28:46,62.3,24.0,117,202,400,OFF,electrical/clothing,15,28,46
15:28:47,62.3,23.9,116,204,400,OFF,electrical/clothing,15,28,47
15:28:48,62.3,23.9,117,202,400,OFF,electrical/clothing,15,28,48
15:28:49,62.3,23.9,116,200,400,OFF,electrical/clothing,15,28,49
15:28:50,62.3,23.9,117,201,400,OFF,electrical/clothing,15,28,50
15:28:51,62.3,23.9,117,198,400,OFF,electrical/clothing,15,28,51
15:28:52,62.3,23.9,117,205,400,OFF,electrical/clothing,15,28,52
15:28:53,62.3,23.9,117,197,400,OFF,electrical/clothing,15,28,53
15:28:54,62.3,23.9,117,198,404,OFF,electrical/clothing,15,28,54
15:28:55,62.3,23.9,117,197,400,OFF,electrical/clothing,15,28,55
15:28:56,62.3,23.9,117,195,400,OFF,electrical/clothing,15,28,56
15:28:57,62.3,23.9,116,199,400,OFF,electrical/clothing,15,28,57
15:28:58,62.3,23.9,116,200,400,OFF,electrical/clothing,15,28,58
15:28:59,62.4,23.9,116,198,400,OFF,electrical/clothing,15,28,59
15:29:00,62.4,23.9,117,199,401,OFF,electrical/clothing,15,29,0
15:29:01,62.4,23.9,117,207,400,OFF,electrical/clothing,15,29,1
15:29:02,62.4,23.9,117,201,400,OFF,electrical/clothing,15,29,2
15:29:03,62.4,23.9,116,203,400,OFF,electrical/clothing,15,29,3
15:29:04,62.4,23.9,117,202,400,OFF,electrical/clothing,15,29,4
15:29:05,62.4,23.9,117,196,400,OFF,electrical/clothing,15,29,5
15:29:06,62.4,23.9,116,201,400,OFF,electrical/clothing,15,29,6
15:29:07,62.4,23.9,116,203,400,OFF,electrical/clothing,15,29,7
15:29:08,62.4,23.9,116,204,400,OFF,electrical/clothing,15,29,8
15:29:09,62.4,23.9,117,199,400,OFF,electrical/clothing,15,29,9
15:29:10,62.4,23.9,116,198,400,OFF,electrical/clothing,15,29,10
15:29:11,62.4,23.9,117,196,400,OFF,electrical/clothing,15,29,11
15:29:12,62.4,23.9,117,197,400,OFF,electrical/clothing,15,29,12
15:29:13,62.4,23.9,116,193,400,OFF,electrical/clothing,15,29,13
15:29:14,62.4,23.9,117,197,400,OFF,electrical/clothing,15,29,14
15:29:15,62.4,23.9,116,197,400,OFF,electrical/clothing,15,29,15
15:29:16,62.4,23.9,117,199,400,OFF,electrical/clothing,15,29,16
15:29:17,62.4,23.9,116,197,400,OFF,electrical/clothing,15,29,17
15:29:18,62.4,23.9,116,193,400,OFF,electrical/clothing,15,29,18
15:29:19,62.4,23.9,116,201,400,OFF,electrical/clothing,15,29,19
15:29:20,62.5,23.9,117,198,401,OFF,electrical/clothing,15,29,20
15:29:21,62.5,23.9,116,199,400,OFF,electrical/clothing,15,29,21
15:29:22,62.5,23.9,117,200,400,OFF,electrical/clothing,15,29,22
15:29:23,62.5,23.9,116,199,400,OFF,electrical/clothing,15,29,23
15:29:24,62.6,23.9,116,199,400,OFF,electrical/clothing,15,29,24
15:29:25,62.6,23.9,116,199,400,OFF,electrical/clothing,15,29,25
15:29:26,62.6,23.9,117,200,400,OFF,electrical/clothing,15,29,26
15:29:27,62.6,23.9,117,202,400,OFF,electrical/clothing,15,29,27
15:29:28,62.6,23.9,116,200,400,OFF,electrical/clothing,15,29,28
15:29:29,62.6,23.9,116,196,400,OFF,electrical/clothing,15,29,29
15:29:30,62.6,23.9,117,195,400,OFF,electrical/clothing,15,29,30
15:29:31,62.6,23.9,117,199,400,OFF,electrical/clothing,15,29,31
15:29:32,62.6,23.9,117,203,400,OFF,electrical/clothing,15,29,32
15:29:33,62.6,23.9,116,199,400,OFF,electrical/clothing,15,29,33
15:29:34,62.6,23.9,117,197,400,OFF,electrical/clothing,15,29,34
15:29:35,62.6,23.9,116,199,400,OFF,electrical/clothing,15,29,35
15:29:36,62.5,23.9,117,204,400,OFF,electrical/clothing,15,29,36
15:29:37,62.5,23.9,117,201,400,OFF,electrical/clothing,15,29,37
15:29:38,62.5,23.9,116,201,400,OFF,electrical/clothing,15,29,38
15:29:39,62.5,23.9,117,196,400,OFF,electrical/clothing,15,29,39
15:29:40,62.5,23.9,117,206,400,OFF,electrical/clothing,15,29,40
15:29:41,62.5,23.9,117,203,400,OFF,electrical/clothing,15,29,41
15:29:42,62.5,23.9,117,201,400,OFF,electrical/clothing,15,29,42
15:29:43,62.5,23.9,116,202,400,OFF,electrical/clothing,15,29,43
15:29:44,62.4,23.9,116,198,400,OFF,electrical/clothing,15,29,44
15:29:45,62.4,23.9,116,200,400,OFF,electrical/clothing,15,29,45
15:29:46,62.4,23.9,116,201,400,OFF,electrical/clothing,15,29,46
15:29:47,62.4,23.9,116,199,400,OFF,electrical/clothing,15,29,47
15:29:48,62.4,23.9,116,202,400,OFF,electrical/clothing,15,29,48
15:29:49,62.4,23.9,116,200,400,OFF,electrical/clothing,15,29,49
15:29:50,62.4,23.9,116,197,400,OFF,electrical/clothing,15,29,50
15:29:51,62.4,23.9,116,194,400,OFF,electrical/clothing,15,29,51
15:29:52,62.4,23.9,116,201,400,OFF,electrical/clothing,15,29,52
15:29:53,62.4,23.9,116,201,400,OFF,electrical/clothing,15,29,53
15:29:54,62.4,23.9,116,202,400,OFF,electrical/clothing,15,29,54
15:29:55,62.4,23.9,116,201,400,OFF,electrical/clothing,15,29,55
15:29:56,62.4,23.9,116,198,400,OFF,electrical/clothing,15,29,56
15:29:57,62.5,23.9,116,200,400,OFF,electrical/clothing,15,29,57
15:29:58,62.5,23.9,116,195,400,OFF,electrical/clothing,15,29,58
15:29:59,62.5,23.9,116,194,400,OFF,electrical/clothing,15,29,59
15:30:00,62.5,23.9,116,201,401,OFF,electrical/clothing,15,30,0
15:30:01,62.5,23.9,116,196,400,OFF,electrical/clothing,15,30,1
15:30:02,62.5,23.9,116,191,400,OFF,electrical/clothing,15,30,2
15:30:03,62.5,23.9,116,201,400,OFF,electrical/clothing,15,30,3
15:30:04,62.5,23.9,116,204,400,OFF,electrical/clothing,15,30,4
15:30:05,62.5,23.9,116,203,405,OFF,electrical/clothing,15,30,5
15:30:06,62.5,23.9,116,203,404,OFF,electrical/clothing,15,30,6
15:30:07,62.5,23.9,116,194,400,OFF,electrical/clothing,15,30,7
15:30:08,62.5,23.9,116,195,400,OFF,electrical/clothing,15,30,8
15:30:09,62.5,23.9,116,196,400,OFF,electrical/clothing,15,30,9
15:30:10,62.5,23.9,116,200,400,OFF,electrical/clothing,15,30,10
15:30:11,62.5,23.9,116,200,406,OFF,electrical/clothing,15,30,11
15:30:12,62.5,23.9,116,200,401,OFF,electrical/clothing,15,30,12
15:30:13,62.5,23.9,116,199,400,OFF,electrical/clothing,15,30,13
15:30:14,62.5,23.9,116,201,400,OFF,electrical/clothing,15,30,14
15:30:15,62.5,23.9,116,204,401,OFF,electrical/clothing,15,30,15
15:30:16,62.5,23.9,116,206,400,OFF,electrical/clothing,15,30,16
15:30:17,62.5,23.9,116,200,400,OFF,electrical/clothing,15,30,17
15:30:18,62.5,23.9,116,199,400,OFF,electrical/clothing,15,30,18
15:30:19,62.4,23.9,116,203,400,OFF,electrical/clothing,15,30,19
15:30:20,62.4,23.9,116,198,400,OFF,electrical/clothing,15,30,20
15:30:21,62.4,23.9,116,201,400,OFF,electrical/clothing,15,30,21
15:30:22,62.4,23.9,117,203,403,OFF,electrical/clothing,15,30,22
15:30:23,62.4,23.9,117,204,400,OFF,electrical/clothing,15,30,23
15:30:24,62.4,23.9,116,199,400,OFF,electrical/clothing,15,30,24
15:30:25,62.4,23.9,116,200,400,OFF,electrical/clothing,15,30,25
15:30:26,62.4,23.9,116,197,400,OFF,electrical/clothing,15,30,26
15:30:27,62.4,23.9,117,198,400,OFF,electrical/clothing,15,30,27
15:30:28,62.4,23.9,116,201,404,OFF,electrical/clothing,15,30,28
15:30:29,62.4,23.9,116,199,400,OFF,electrical/clothing,15,30,29
15:30:30,62.4,23.9,117,198,400,OFF,electrical/clothing,15,30,30
15:30:31,62.4,23.9,116,204,400,OFF,electrical/clothing,15,30,31
15:30:32,62.4,23.9,117,192,400,OFF,electrical/clothing,15,30,32
15:30:33,62.4,23.9,117,196,404,OFF,electrical/clothing,15,30,33
15:30:34,62.4,23.9,116,203,400,OFF,electrical/clothing,15,30,34
15:30:35,62.5,23.9,117,200,400,OFF,electrical/clothing,15,30,35
15:30:36,62.5,23.9,117,197,400,OFF,electrical/clothing,15,30,36
15:30:37,62.5,23.9,117,200,400,OFF,electrical/clothing,15,30,37
15:30:38,62.5,23.9,117,203,400,OFF,electrical/clothing,15,30,38
15:30:39,62.5,23.9,117,200,400,OFF,electrical/clothing,15,30,39
15:30:40,62.5,23.9,116,198,400,OFF,electrical/clothing,15,30,40
15:30:41,62.5,23.9,116,197,400,OFF,electrical/clothing,15,30,41
15:30:42,62.5,23.9,117,192,400,OFF,electrical/clothing,15,30,42
15:30:43,62.5,23.9,116,197,400,OFF,electrical/clothing,15,30,43
15:30:44,62.5,23.9,117,196,400,OFF,electrical/clothing,15,30,44
15:30:45,62.5,23.9,116,201,400,OFF,electrical/clothing,15,30,45
15:30:46,62.5,23.9,116,196,400,OFF,electrical/clothing,15,30,46
15:30:47,62.5,23.9,116,195,400,OFF,electrical/clothing,15,30,47
15:30:48,62.5,23.9,116,195,400,OFF,electrical/clothing,15,30,48
15:30:49,62.5,23.9,117,195,400,OFF,electrical/clothing,15,30,49
15:30:50,62.5,23.9,117,192,400,OFF,electrical/clothing,15,30,50
15:30:51,62.6,23.9,116,200,401,OFF,electrical/clothing,15,30,51
15:30:52,62.6,23.9,117,199,400,OFF,electrical/clothing,15,30,52
15:30:53,62.6,23.9,117,194,404,OFF,electrical/clothing,15,30,53
15:30:54,62.6,23.9,117,204,401,OFF,electrical/clothing,15,30,54
15:30:55,62.6,23.9,117,208,400,OFF,electrical/clothing,15,30,55
15:30:56,62.6,23.9,117,202,400,OFF,electrical/clothing,15,30,56
15:30:57,62.6,23.9,117,199,400,OFF,electrical/clothing,15,30,57
15:30:58,62.6,23.9,117,199,400,OFF,electrical/clothing,15,30,58
15:30:59,62.7,23.9,117,197,403,OFF,electrical/clothing,15,30,59
15:31:00,62.7,23.9,117,190,404,OFF,electrical/clothing,15,31,0
15:31:01,62.7,23.9,116,200,400,OFF,electrical/clothing,15,31,1
15:31:02,62.7,23.9,117,200,402,OFF,electrical/clothing,15,31,2
15:31:03,62.7,23.9,117,201,401,OFF,electrical/clothing,15,31,3
15:31:04,62.7,23.9,117,200,400,OFF,electrical/clothing,15,31,4
15:31:05,62.6,23.9,117,197,400,OFF,electrical/clothing,15,31,5
15:31:06,62.6,23.9,117,197,400,OFF,electrical/clothing,15,31,6
15:31:07,62.6,23.9,117,193,400,OFF,electrical/clothing,15,31,7
15:31:08,62.6,23.9,117,200,400,OFF,electrical/clothing,15,31,8
15:31:09,62.6,23.9,117,199,400,OFF,electrical/clothing,15,31,9
15:31:10,62.6,23.9,117,200,400,OFF,electrical/clothing,15,31,10
